postcode,location,district,state,mukim
81400,Taman Seri Senai,SENAI,JOHOR,
81400,Taman Sri Saleng,SENAI,JOHOR,
81400,Taman Sutera,SENAI,JOHOR,
81400,Taman Teknologi Johor,SENAI,JOHOR,
81440,Bandar Petri Jaya,BANDAR TENGGARA,JOHOR,
81440,Bandar Tenggara,BANDAR TENGGARA,JOHOR,
81440,Desa Harmoni,BANDAR TENGGARA,JOHOR,
81440,Felda Inas Selatan,BANDAR TENGGARA,JOHOR,
81440,Felda Linggiu,BANDAR TENGGARA,JOHOR,
81440,Felda Pengeli Timur,BANDAR TENGGARA,JOHOR,
81440,Felda Sungai Sibol,BANDAR TENGGARA,JOHOR,
81440,Kampung Pasir Intan,BANDAR TENGGARA,JOHOR,
81440,Kampung Sayong Pinang,BANDAR TENGGARA,JOHOR,
81440,Kampung Sri Pekan,BANDAR TENGGARA,JOHOR,
81440,Kawasan Perindustrian Bandar Tenggara,BANDAR TENGGARA,JOHOR,
81440,Ladang Agro Maju,BANDAR TENGGARA,JOHOR,
81440,Ladang Cenas,BANDAR TENGGARA,JOHOR,
81440,Ladang Pekan,BANDAR TENGGARA,JOHOR,
81440,Ladang Sungai Penggeli,BANDAR TENGGARA,JOHOR,
81440,Ladang Ulu Sibol,BANDAR TENGGARA,JOHOR,
81440,Taman Anggerik Tenggara,BANDAR TENGGARA,JOHOR,
81440,Taman Bandar Tenggara,BANDAR TENGGARA,JOHOR,
81440,Taman Sayong Indah,BANDAR TENGGARA,JOHOR,
81440,Taman Sayong Pinang,BANDAR TENGGARA,JOHOR,
81450,Felda Bukit Besar,GUGUSAN TAIB ANDAK,JOHOR,
81450,Felda Bukit Ramon,GUGUSAN TAIB ANDAK,JOHOR,
81450,Felda Bukit Ramun,GUGUSAN TAIB ANDAK,JOHOR,
81450,Felda Pasir Raja,GUGUSAN TAIB ANDAK,JOHOR,
81450,Felda Sungai Sayong,GUGUSAN TAIB ANDAK,JOHOR,
81450,Gugusan Taib Andak,GUGUSAN TAIB ANDAK,JOHOR,
81450,Kampung Makam Tujoh,GUGUSAN TAIB ANDAK,JOHOR,
81450,Kampung Rantau Panjang,GUGUSAN TAIB ANDAK,JOHOR,
81500,Desa Baru,PEKAN NENAS,JOHOR,
81500,Jalan Abu Bakar Majid,PEKAN NENAS,JOHOR,
81500,Jalan Besar SH,PEKAN NENAS,JOHOR,
81500,Jalan Panggung Wayang,PEKAN NENAS,JOHOR,
81500,Jalan Pasar Lama,PEKAN NENAS,JOHOR,
81500,Jalan Pontian Lama,PEKAN NENAS,JOHOR,
81500,Jalan Sawah,PEKAN NENAS,JOHOR,
81500,Jalan Syabas,PEKAN NENAS,JOHOR,
81500,Kampung Air Puteh,PEKAN NENAS,JOHOR,
81500,Kampung Bahagia Ulu Choh,PEKAN NENAS,JOHOR,
81500,Kampung Bakar Arang,PEKAN NENAS,JOHOR,
81500,Kampung Baru Ulu Choh,PEKAN NENAS,JOHOR,
81500,Kampung Baru,PEKAN NENAS,JOHOR,
81500,Kampung Batu 25,PEKAN NENAS,JOHOR,
81500,Kampung Batu 26,PEKAN NENAS,JOHOR,
81500,Kampung Batu 28,PEKAN NENAS,JOHOR,
81500,Kampung Bukit Panjang,PEKAN NENAS,JOHOR,
81500,Kampung Desa Baru,PEKAN NENAS,JOHOR,
81500,Kampung Haji Adnan,PEKAN NENAS,JOHOR,
81500,Kampung Jaya Sepakat,PEKAN NENAS,JOHOR,
81500,Kampung Jeram Batu,PEKAN NENAS,JOHOR,
81500,Kampung Kubur,PEKAN NENAS,JOHOR,
81500,Kampung Maju Batu 4,PEKAN NENAS,JOHOR,
81500,Kampung Maju Jaya (Lorong 1 - 2),PEKAN NENAS,JOHOR,
81500,Kampung Maju Jaya,PEKAN NENAS,JOHOR,
81500,Kampung Masjid,PEKAN NENAS,JOHOR,
81500,Kampung Melayu Bukit Panjang,PEKAN NENAS,JOHOR,
81500,Kampung Melayu Raya,PEKAN NENAS,JOHOR,
81500,Kampung Melayu Ulu Choh,PEKAN NENAS,JOHOR,
81500,Kampung Pak Khalid,PEKAN NENAS,JOHOR,
81500,Kampung Pang Meng Estate,PEKAN NENAS,JOHOR,
81500,Kampung Parit Hassan,PEKAN NENAS,JOHOR,
81500,Kampung Parit Pasir Lama,PEKAN NENAS,JOHOR,
81500,Kampung Paya Embun,PEKAN NENAS,JOHOR,
81500,Kampung Pengkalan Raja,PEKAN NENAS,JOHOR,
81500,Kampung Pulai,PEKAN NENAS,JOHOR,
81500,Kampung Sawah,PEKAN NENAS,JOHOR,
81500,Kampung Selekoh,PEKAN NENAS,JOHOR,
81500,Kampung Sepakat Jaya,PEKAN NENAS,JOHOR,
81500,Kampung Seri Bukit Panjang,PEKAN NENAS,JOHOR,
81500,Kampung Seri Gambut,PEKAN NENAS,JOHOR,
81500,Kampung Seri Kenangan,PEKAN NENAS,JOHOR,
81500,Kampung Seri Menanti,PEKAN NENAS,JOHOR,
81500,Kampung Sinar Harapan,PEKAN NENAS,JOHOR,
81500,Kampung Sri Gambut,PEKAN NENAS,JOHOR,
81500,Kampung Sri Warisan,PEKAN NENAS,JOHOR,
81500,Kampung Sungai Burung,PEKAN NENAS,JOHOR,
81500,Kampung Sungai Molek,PEKAN NENAS,JOHOR,
81500,Kampung Ulu Pulai,PEKAN NENAS,JOHOR,
81500,Kampung Wak Musa,PEKAN NENAS,JOHOR,
81500,Kampung Warisan,PEKAN NENAS,JOHOR,
81500,Ladang Getah Gunung Pulai,PEKAN NENAS,JOHOR,
81500,Ladang Greet Wall,PEKAN NENAS,JOHOR,
81500,Ladang Sungai Burung,PEKAN NENAS,JOHOR,
81500,Lorong Warisan (Batu 29),PEKAN NENAS,JOHOR,
81500,Parit Haji Adnan,PEKAN NENAS,JOHOR,
81500,Parit Kassim,PEKAN NENAS,JOHOR,
81500,Parit Pasir Baru,PEKAN NENAS,JOHOR,
81500,Parit Pasir Lama,PEKAN NENAS,JOHOR,
81500,Parit Selangor Baru,PEKAN NENAS,JOHOR,
81500,Parit Selangor Lama,PEKAN NENAS,JOHOR,
81500,Pekan Nenas,PEKAN NENAS,JOHOR,
81500,PUB Ulu Choh,PEKAN NENAS,JOHOR,
81500,Sungai Moleh,PEKAN NENAS,JOHOR,
81500,Sungai Tempayan,PEKAN NENAS,JOHOR,
81500,Taman Bahagia,PEKAN NENAS,JOHOR,
81500,Taman Bunga Teratai,PEKAN NENAS,JOHOR,
81500,Taman Cempaka,PEKAN NENAS,JOHOR,
81500,Taman Damai,PEKAN NENAS,JOHOR,
81500,Taman Desa Putra,PEKAN NENAS,JOHOR,
81500,Taman Emas Merah,PEKAN NENAS,JOHOR,
81500,Taman Gemilang,PEKAN NENAS,JOHOR,
81500,Taman Hidayat Utama,PEKAN NENAS,JOHOR,
81500,Taman Hidayat,PEKAN NENAS,JOHOR,
81500,Taman Impian,PEKAN NENAS,JOHOR,
81500,Taman Intan,PEKAN NENAS,JOHOR,
81500,Taman Mewah,PEKAN NENAS,JOHOR,
81500,Taman Pelangi,PEKAN NENAS,JOHOR,
81500,Taman Perindustrian,PEKAN NENAS,JOHOR,
81500,Taman Puteri,PEKAN NENAS,JOHOR,
81500,Taman Ria,PEKAN NENAS,JOHOR,
81500,Taman Seasin,PEKAN NENAS,JOHOR,
81500,Taman Seri Jaya,PEKAN NENAS,JOHOR,
81500,Taman Seri Kota,PEKAN NENAS,JOHOR,
81500,Taman Seri Pekan Nenas,PEKAN NENAS,JOHOR,
81500,Taman Sri Bahagia,PEKAN NENAS,JOHOR,
81500,Taman Sri Damansara,PEKAN NENAS,JOHOR,
81500,Taman Sri Sentosa,PEKAN NENAS,JOHOR,
81500,Taman Suria,PEKAN NENAS,JOHOR,
81500,Taman Syabas,PEKAN NENAS,JOHOR,
81500,Taman Tuah,PEKAN NENAS,JOHOR,
81500,Taman Ulu Choh,PEKAN NENAS,JOHOR,
81500,Taman Utama,PEKAN NENAS,JOHOR,
81500,Ulu Choh,PEKAN NENAS,JOHOR,
81550,Desa Paya Mengkuang,GELANG PATAH,JOHOR,
81550,Eco Garden,GELANG PATAH,JOHOR,
81550,Forest City,PULAU SATU,JOHOR,
81550,Gelang Patah,GELANG PATAH,JOHOR,
81550,Jalan Gelang Patah - Ulu Choh,GELANG PATAH,JOHOR,
81550,Kampung Baru Muafakat,GELANG PATAH,JOHOR,
81550,Kampung Baru,GELANG PATAH,JOHOR,
81550,Kampung Bukit Kucing,GELANG PATAH,JOHOR,
81550,Kampung Bukit Tempurung,GELANG PATAH,JOHOR,
81550,Kampung Jawa,GELANG PATAH,JOHOR,
81550,Kampung Ladang,GELANG PATAH,JOHOR,
81550,Kampung Laut,GELANG PATAH,JOHOR,
81550,Kampung Melayu Baru,GELANG PATAH,JOHOR,
81550,Kampung Melayu Dapur Arang,GELANG PATAH,JOHOR,
81550,Kampung Melayu,GELANG PATAH,JOHOR,
81550,Kampung Paya Mengkuang,GELANG PATAH,JOHOR,
81550,Kampung Pekajang,GELANG PATAH,JOHOR,
81550,Kampung Pendas Laut,GELANG PATAH,JOHOR,
81550,Kampung Pendas,GELANG PATAH,JOHOR,
81550,Kampung Pok Besar,GELANG PATAH,JOHOR,
81550,Kampung Pok Kecil,GELANG PATAH,JOHOR,
81550,Kampung Pok,GELANG PATAH,JOHOR,
81550,Kampung Pulai Jelutung,GELANG PATAH,JOHOR,
81550,Kampung Pulai Mutiara,GELANG PATAH,JOHOR,
81550,Kampung Pulai,GELANG PATAH,JOHOR,
81550,Kampung Tanjong Andang,GELANG PATAH,JOHOR,
81550,Kampung Tanjong Kupang,GELANG PATAH,JOHOR,
81550,Kampung Tanjong Pelepas,GELANG PATAH,JOHOR,
81550,Kampung Tebing Runtuh,GELANG PATAH,JOHOR,
81550,Kampung Tiram Duku,GELANG PATAH,JOHOR,
81550,Kampung Ulu Pulai,GELANG PATAH,JOHOR,
81550,Leaser Farm,GELANG PATAH,JOHOR,
81550,Pekan Gelang Patah,GELANG PATAH,JOHOR,
81550,Pelabuhan Tanjung Pelepas,GELANG PATAH,JOHOR,
81550,Taman Gelang Mas,GELANG PATAH,JOHOR,
81550,Taman Syed Idros,GELANG PATAH,JOHOR,
81550,Tanjung Kupang,GELANG PATAH,JOHOR,
81600,Batu Layar,PENGERANG,JOHOR,
81600,Estet Penggerang,PENGERANG,JOHOR,
81600,Jalan Damai,PENGERANG,JOHOR,
81600,Jalan Kurau,PENGERANG,JOHOR,
81600,Jalan Senangin,PENGERANG,JOHOR,
81600,Kampung Baru Teluk Beserah,PENGERANG,JOHOR,
81600,Kampung Batu Mas,PENGERANG,JOHOR,
81600,Kampung Bukit Buloh,PENGERANG,JOHOR,
81600,Kampung Bukit Gelugor,PENGERANG,JOHOR,
81600,Kampung Bukit Lintang,PENGERANG,JOHOR,
81600,Kampung Bukit Raja Darat,PENGERANG,JOHOR,
81600,Kampung Bukit Raja Laut,PENGERANG,JOHOR,
81600,Kampung Bukit Saga,PENGERANG,JOHOR,
81600,Kampung Changi,PENGERANG,JOHOR,
81600,Kampung Dato Haji Abdul Ghani Bin Othman,PENGERANG,JOHOR,
81600,Kampung Desa Wawasan,PENGERANG,JOHOR,
81600,Kampung Haji Abdullah,PENGERANG,JOHOR,
81600,Kampung Industri Jaket,PENGERANG,JOHOR,
81600,Kampung Jawa Darat,PENGERANG,JOHOR,
81600,Kampung Jawa Laut,PENGERANG,JOHOR,
81600,Kampung Jomis,PENGERANG,JOHOR,
81600,Kampung Kelompok,PENGERANG,JOHOR,
81600,Kampung Langkah Baik,PENGERANG,JOHOR,
81600,Kampung Lepau,PENGERANG,JOHOR,
81600,Kampung Masjid,PENGERANG,JOHOR,
81600,Kampung Pelali,PENGERANG,JOHOR,
81600,Kampung Pengeleh,PENGERANG,JOHOR,
81600,Kampung Punggai,PENGERANG,JOHOR,
81600,Kampung Sebong,PENGERANG,JOHOR,
81600,Kampung Sepang,PENGERANG,JOHOR,
81600,Kampung Simon,PENGERANG,JOHOR,
81600,Kampung Sungai Buntu,PENGERANG,JOHOR,
81600,Kampung Sungai Kapal,PENGERANG,JOHOR,
81600,Kampung Sungai Rengit,PENGERANG,JOHOR,
81600,Kampung Telok Empang,PENGERANG,JOHOR,
81600,Kampung Telok Ramunia,PENGERANG,JOHOR,
81600,Kampung Teluk Besreh,PENGERANG,JOHOR,
81600,Kampung Tersusun Pungai,PENGERANG,JOHOR,
81600,Kuaters Kastam,PENGERANG,JOHOR,
81600,Pekan Pengerang,PENGERANG,JOHOR,
81600,Pengerang,PENGERANG,JOHOR,
81600,Perumahan Transit Bayu Damai,PENGERANG,JOHOR,
81600,Pularek (TLDM),PENGERANG,JOHOR,
81600,Sebana Cove,PENGERANG,JOHOR,
81600,Taman Perumahan Bukit Ayam,PENGERANG,JOHOR,
81600,Taman Ramunia,PENGERANG,JOHOR,
81600,Taman Rengit Jaya,PENGERANG,JOHOR,
81600,Tanjong Pengelih,PENGERANG,JOHOR,
81700,Kampung Pasir Gudang Baru,PASIR GUDANG,JOHOR,
81700,Kampung Pasir Puteh,PASIR GUDANG,JOHOR,
81700,Kampung Pasir Putih,PASIR GUDANG,JOHOR,
81700,Kampung Perigi Acheh,PASIR GUDANG,JOHOR,
81700,Kampung Sungai Cupak,PASIR GUDANG,JOHOR,
81700,Lembaga Pelabuhan Johor,PASIR GUDANG,JOHOR,
81700,Pasir Gudang Bussiness Park,PASIR GUDANG,JOHOR,
81700,Pasir Gudang,PASIR GUDANG,JOHOR,
81700,Pelabuhan Pasir Gudang,PASIR GUDANG,JOHOR,
81700,Taman Air Biru,PASIR GUDANG,JOHOR,
81700,Taman Bestari Perdana,PASIR GUDANG,JOHOR,
81700,Taman Bukit Dahlia,PASIR GUDANG,JOHOR,
81700,Taman Cendana,PASIR GUDANG,JOHOR,
81700,Taman Dahlia,PASIR GUDANG,JOHOR,
81700,Taman Imigresen (Pasir Gudang),PASIR GUDANG,JOHOR,
81700,Taman Kota Masai,PASIR GUDANG,JOHOR,
81700,Taman Mawar,PASIR GUDANG,JOHOR,
81700,Taman MSE,PASIR GUDANG,JOHOR,
81700,Taman Nusa Damai,PASIR GUDANG,JOHOR,
81700,Taman Pasir Puteh,PASIR GUDANG,JOHOR,
81700,Taman SEDC,PASIR GUDANG,JOHOR,
81700,Tanjung Puteri (Pasir Gudang),PASIR GUDANG,JOHOR,
81750,Apartment Prima Agency,MASAI,JOHOR,
81750,Bandar Baru Permas Jaya,MASAI,JOHOR,
81750,Bandar Permas Jaya,MASAI,JOHOR,
81750,Bandar Sri Alam,MASAI,JOHOR,
81750,Felda Cahaya Baru,MASAI,JOHOR,
81750,Flat Senibong,MASAI,JOHOR,
81750,Flat Sri Alam,MASAI,JOHOR,
81750,Jalan Persiaran Senibong,MASAI,JOHOR,
81750,Kampung Baru Sentosa,MASAI,JOHOR,
81750,Kampung Baru,MASAI,JOHOR,
81750,Kampung Kong Kong Laut,MASAI,JOHOR,
81750,Kampung Kopok,MASAI,JOHOR,
81750,Kampung Kuala Masai,MASAI,JOHOR,
81750,Kampung Luncu,MASAI,JOHOR,
81750,Kampung Masjid,MASAI,JOHOR,
81750,Kampung Orang Asli Masai,MASAI,JOHOR,
81750,Kampung Pertanian,MASAI,JOHOR,
81750,Kampung Plentong Baru,MASAI,JOHOR,
81750,Kampung Plentong Tengah,MASAI,JOHOR,
81750,Kampung Rekoh,MASAI,JOHOR,
81750,Kampung Sempadan,MASAI,JOHOR,
81750,Kampung Senibong,MASAI,JOHOR,
81750,Kampung Sepakat,MASAI,JOHOR,
81750,Kampung Seri Bahagia,MASAI,JOHOR,
81750,Kampung Seri Makmur,MASAI,JOHOR,
81750,Kampung Sri Aman,MASAI,JOHOR,
81750,Kampung Sri Tasek,MASAI,JOHOR,
81750,Kampung Sungai Kuala Masai,MASAI,JOHOR,
81750,Kampung Sungai Latoh,MASAI,JOHOR,
81750,Kampung Sungai Rinting,MASAI,JOHOR,
81750,Kampung Tanjong Langsat,MASAI,JOHOR,
81750,Kampung Tanjong Surat,MASAI,JOHOR,
81750,Kampung Telok Jawa,MASAI,JOHOR,
81750,Kampung Tengah,MASAI,JOHOR,
81750,Kampung Tengkorak,MASAI,JOHOR,
81750,Kampung Tun Sambanthan,MASAI,JOHOR,
81750,Masai,MASAI,JOHOR,
81750,Perindustrian Sri Alam,MASAI,JOHOR,
81750,Permas Jaya,MASAI,JOHOR,
81750,Plentung Baru,MASAI,JOHOR,
81750,Politeknik Johor Bahru,MASAI,JOHOR,
81750,Summer Park,MASAI,JOHOR,
81750,Taman Bayu Senibong,MASAI,JOHOR,
81750,Taman Bunga Raya,MASAI,JOHOR,
81750,Taman Cahaya Masai,MASAI,JOHOR,
81750,Taman Desa Rakyat Perdana,MASAI,JOHOR,
81750,Taman Flora Height,MASAI,JOHOR,
81750,Taman Kota Masai,MASAI,JOHOR,
81750,Taman Kota Puteri,MASAI,JOHOR,
81750,Taman Masai Utama,MASAI,JOHOR,
81750,Taman Masai,MASAI,JOHOR,
81750,Taman Megah Ria,MASAI,JOHOR,
81750,Taman Perindustrian Desa Plentong,MASAI,JOHOR,
81750,Taman Perindustrian Kota Putri,MASAI,JOHOR,
81750,Taman Perindustrian Sri Plentong,MASAI,JOHOR,
81750,Taman Permas Indah,MASAI,JOHOR,
81750,Taman Permas Jaya,MASAI,JOHOR,
81750,Taman Plentong Baru,MASAI,JOHOR,
81750,Taman Ria,MASAI,JOHOR,
81750,Taman Rinting,MASAI,JOHOR,
81750,Taman Saujana,MASAI,JOHOR,
81750,Taman Scientex,MASAI,JOHOR,
81750,Taman Seri Alam,MASAI,JOHOR,
81750,Taman Seri Plentong,MASAI,JOHOR,
81750,Taman Sierra Perdana,MASAI,JOHOR,
81750,Tanjung Puteri (Masai),MASAI,JOHOR,
81800,Ban Foo,ULU TIRAM,JOHOR,
81800,Felda Sungai Tiram,ULU TIRAM,JOHOR,
81800,Felda Ulu Tebrau,ULU TIRAM,JOHOR,
81800,Jalan Sungai Tiram,ULU TIRAM,JOHOR,
81800,Kampung AC Batu 18,ULU TIRAM,JOHOR,
81800,Kampung Banjar Batu 16 1/2,ULU TIRAM,JOHOR,
81800,Kampung Baru Jaya,ULU TIRAM,JOHOR,
81800,Kampung Baru,ULU TIRAM,JOHOR,
81800,Kampung Dato Bentara,ULU TIRAM,JOHOR,
81800,Kampung Iswati Sohot,ULU TIRAM,JOHOR,
81800,Kampung Kubur,ULU TIRAM,JOHOR,
81800,Kampung MIC,ULU TIRAM,JOHOR,
81800,Kampung Mulia,ULU TIRAM,JOHOR,
81800,Kampung Oren,ULU TIRAM,JOHOR,
81800,Kampung Pasir Batu 20,ULU TIRAM,JOHOR,
81800,Kampung Sepakat,ULU TIRAM,JOHOR,
81800,Kampung Sungai Redan,ULU TIRAM,JOHOR,
81800,Kampung Sungai Tiram,ULU TIRAM,JOHOR,
81800,Kampung Tenang,ULU TIRAM,JOHOR,
81800,Sungai Tiram,ULU TIRAM,JOHOR,
81800,Taman Bestari Indah,ULU TIRAM,JOHOR,
81800,Taman Bukit Jaya,ULU TIRAM,JOHOR,
81800,Taman Bukit Tiram,ULU TIRAM,JOHOR,
81800,Taman Bukit Tropika,ULU TIRAM,JOHOR,
81800,Taman Bunga Raya,ULU TIRAM,JOHOR,
81800,Taman Dato Chellam,ULU TIRAM,JOHOR,
81800,Taman Desa Cemerlang,ULU TIRAM,JOHOR,
81800,Taman Gaya,ULU TIRAM,JOHOR,
81800,Taman Gunung Emas,ULU TIRAM,JOHOR,
81800,Taman Intan,ULU TIRAM,JOHOR,
81800,Taman Kasih,ULU TIRAM,JOHOR,
81800,Taman Kejayaan,ULU TIRAM,JOHOR,
81800,Taman Maju Jaya (Ulu Tiram),ULU TIRAM,JOHOR,
81800,Taman Maluri Jaya,ULU TIRAM,JOHOR,
81800,Taman Maluri,ULU TIRAM,JOHOR,
81800,Taman Mawar,ULU TIRAM,JOHOR,
81800,Taman Melati,ULU TIRAM,JOHOR,
81800,Taman Mesra,ULU TIRAM,JOHOR,
81800,Taman Muhibah (Ulu Tiram),ULU TIRAM,JOHOR,
81800,Taman Murni 2,ULU TIRAM,JOHOR,
81800,Taman Mutiara,ULU TIRAM,JOHOR,
81800,Taman Nora,ULU TIRAM,JOHOR,
81800,Taman Oren,ULU TIRAM,JOHOR,
81800,Taman Pelangi Indah,ULU TIRAM,JOHOR,
81800,Taman Perindustrian Cemerlang,ULU TIRAM,JOHOR,
81800,Taman Perindustrian Gemilang,ULU TIRAM,JOHOR,
81800,Taman Perindustrian Tropika,ULU TIRAM,JOHOR,
81800,Taman Putri Park,ULU TIRAM,JOHOR,
81800,Taman Putri Wangsa,ULU TIRAM,JOHOR,
81800,Taman Sri Tiram,ULU TIRAM,JOHOR,
81800,Taman Tiara,ULU TIRAM,JOHOR,
81800,Taman Zamrud,ULU TIRAM,JOHOR,
81800,Ulu Tiram,ULU TIRAM,JOHOR,
81850,Bukit Permai,LAYANG-LAYANG,JOHOR,
81850,Felda Bukit Permai,LAYANG-LAYANG,JOHOR,
81850,Kampung Baru Cina,LAYANG-LAYANG,JOHOR,
81850,Kampung Hong Seng Kong,LAYANG-LAYANG,JOHOR,
81850,Kampung Jalan Melati,LAYANG-LAYANG,JOHOR,
81850,Kampung Jaya Sepakat,LAYANG-LAYANG,JOHOR,
81850,Kampung Kenangan,LAYANG-LAYANG,JOHOR,
81850,Kampung Melayu,LAYANG-LAYANG,JOHOR,
81850,Kampung Murai Jaya,LAYANG-LAYANG,JOHOR,
81850,Kampung Murni Jaya,LAYANG-LAYANG,JOHOR,
81850,Kampung Paya Baru,LAYANG-LAYANG,JOHOR,
81850,Kampung Paya,LAYANG-LAYANG,JOHOR,
81850,Kampung Pisang,LAYANG-LAYANG,JOHOR,
81850,Kampung Sri Muar,LAYANG-LAYANG,JOHOR,
81850,Kampung Sungai Besi,LAYANG-LAYANG,JOHOR,
81850,Kampung Sungai Besoi,LAYANG-LAYANG,JOHOR,
81850,Kampung Sungai Sayang,LAYANG-LAYANG,JOHOR,
81850,Kampung Sungai Sayong,LAYANG-LAYANG,JOHOR,
81850,Kampung Sungai Siam,LAYANG-LAYANG,JOHOR,
81850,Kampung Tengah,LAYANG-LAYANG,JOHOR,
81850,Layang-Layang,LAYANG-LAYANG,JOHOR,
81850,Taman Cempaka,LAYANG-LAYANG,JOHOR,
81850,Taman Layang,LAYANG-LAYANG,JOHOR,
81850,Taman Mawar,LAYANG-LAYANG,JOHOR,
81850,Taman Melati,LAYANG-LAYANG,JOHOR,
81850,Taman Puteri,LAYANG-LAYANG,JOHOR,
81850,Taman Ros,LAYANG-LAYANG,JOHOR,
81850,Taman Rumah Murah,LAYANG-LAYANG,JOHOR,
81850,Taman Sri Layang,LAYANG-LAYANG,JOHOR,
81850,Taman Sutera,LAYANG-LAYANG,JOHOR,
81900,Bandar Sri Perani,KOTA TINGGI,JOHOR,
81900,Felcra Sungai Ara,KOTA TINGGI,JOHOR,
81900,Felda Bukit Aping Barat,KOTA TINGGI,JOHOR,
81900,Felda Bukit Aping Timur,KOTA TINGGI,JOHOR,
81900,Felda Bukit Ester,KOTA TINGGI,JOHOR,
81900,Felda Bukit Waha,KOTA TINGGI,JOHOR,
81900,Felda Pasak,KOTA TINGGI,JOHOR,
81900,Felda Simpang Waha,KOTA TINGGI,JOHOR,
81900,Jalan Abd Aziz,KOTA TINGGI,JOHOR,
81900,Jalan Abdullah,KOTA TINGGI,JOHOR,
81900,Jalan Ah Siang,KOTA TINGGI,JOHOR,
81900,Jalan Ahmad Ujian,KOTA TINGGI,JOHOR,
81900,Jalan Bakar Arang,KOTA TINGGI,JOHOR,
81900,Jalan Bayam 1 - 4,KOTA TINGGI,JOHOR,
81900,Jalan Bayam,KOTA TINGGI,JOHOR,
81900,Jalan Besar,KOTA TINGGI,JOHOR,
81900,Jalan Bunga Raya,KOTA TINGGI,JOHOR,
81900,Jalan Bunga Tanjung,KOTA TINGGI,JOHOR,
81900,Jalan Cempaka,KOTA TINGGI,JOHOR,
81900,Jalan Chia Eee Koh,KOTA TINGGI,JOHOR,
81900,Jalan Chia Tu Sang,KOTA TINGGI,JOHOR,
81900,Jalan Haji Awang,KOTA TINGGI,JOHOR,
81900,Jalan Haji Omar,KOTA TINGGI,JOHOR,
81900,Jalan Hussein,KOTA TINGGI,JOHOR,
81900,Jalan Ibrahim,KOTA TINGGI,JOHOR,
81900,Jalan Jaafar,KOTA TINGGI,JOHOR,
81900,Jalan Jaya,KOTA TINGGI,JOHOR,
81900,Jalan Johor Hingga (2 KM),KOTA TINGGI,JOHOR,
81900,Jalan Kancil,KOTA TINGGI,JOHOR,
81900,Jalan Kedidi,KOTA TINGGI,JOHOR,
81900,Jalan Kekwa,KOTA TINGGI,JOHOR,
81900,Jalan Kijang,KOTA TINGGI,JOHOR,
81900,Jalan Kolam Air,KOTA TINGGI,JOHOR,
81900,Jalan Kota Kecil,KOTA TINGGI,JOHOR,
81900,Jalan Kota Tinggi,KOTA TINGGI,JOHOR,
81900,Jalan Lim Lee,KOTA TINGGI,JOHOR,
81900,Jalan Lobak 1 - 2,KOTA TINGGI,JOHOR,
81900,Jalan Lobak,KOTA TINGGI,JOHOR,
81900,Jalan Lombong,KOTA TINGGI,JOHOR,
81900,Jalan Lukut Cina,KOTA TINGGI,JOHOR,
81900,Jalan Mawai,KOTA TINGGI,JOHOR,
81900,Jalan Melati,KOTA TINGGI,JOHOR,
81900,Jalan Melor 1 - 4,KOTA TINGGI,JOHOR,
81900,Jalan Melor,KOTA TINGGI,JOHOR,
81900,Jalan Mersing,KOTA TINGGI,JOHOR,
81900,Jalan Mohd Amin,KOTA TINGGI,JOHOR,
81900,Jalan Mohideen,KOTA TINGGI,JOHOR,
81900,Jalan Moi Hiang,KOTA TINGGI,JOHOR,
81900,Jalan Muhamad 1 - 2,KOTA TINGGI,JOHOR,
81900,Jalan Muhamad,KOTA TINGGI,JOHOR,
81900,Jalan Napoh,KOTA TINGGI,JOHOR,
81900,Jalan Niaga 1 - 11,KOTA TINGGI,JOHOR,
81900,Jalan Niaga Utama,KOTA TINGGI,JOHOR,
81900,Jalan Niaga,KOTA TINGGI,JOHOR,
81900,Jalan Omar,KOTA TINGGI,JOHOR,
81900,Jalan Orkid,KOTA TINGGI,JOHOR,
81900,Jalan Padang,KOTA TINGGI,JOHOR,
81900,Jalan Pasak,KOTA TINGGI,JOHOR,
81900,Jalan Pejabat,KOTA TINGGI,JOHOR,
81900,Jalan Pekan,KOTA TINGGI,JOHOR,
81900,Jalan Pelandok,KOTA TINGGI,JOHOR,
81900,Jalan Perikanan,KOTA TINGGI,JOHOR,
81900,Jalan Pucong,KOTA TINGGI,JOHOR,
81900,Jalan Rajawali,KOTA TINGGI,JOHOR,
81900,Jalan Rusa,KOTA TINGGI,JOHOR,
81900,Jalan Sawi 1 - 8,KOTA TINGGI,JOHOR,
81900,Jalan Sawi,KOTA TINGGI,JOHOR,
81900,Jalan Sedili Kecil,KOTA TINGGI,JOHOR,
81900,Jalan Simpang Kota Kecil,KOTA TINGGI,JOHOR,
81900,Jalan Srijaya,KOTA TINGGI,JOHOR,
81900,Jalan Suin,KOTA TINGGI,JOHOR,
81900,Jalan Sungai Kemang,KOTA TINGGI,JOHOR,
81900,Jalan Taib 1 - 3,KOTA TINGGI,JOHOR,
81900,Jalan Taib,KOTA TINGGI,JOHOR,
81900,Jalan Tambatan,KOTA TINGGI,JOHOR,
81900,Jalan Tan Hang Seng,KOTA TINGGI,JOHOR,
81900,Jalan Tay Kia Hong,KOTA TINGGI,JOHOR,
81900,Jalan Teo Kwee Chon,KOTA TINGGI,JOHOR,
81900,Jalan Teoh Koh Lee,KOTA TINGGI,JOHOR,
